n_neighbors,weights,algorithm,score,f1_score,recall,precision
48,distance,kd_tree,0.3,0.30303769546736303,0.31986507936507935,
48,distance,brute,0.3,0.30303769546736303,0.31986507936507935,
49,uniform,auto,0.29,0.2759094970464431,0.30747619047619046,
49,uniform,ball_tree,0.29,0.2759094970464431,0.30747619047619046,
49,uniform,kd_tree,0.29,0.2759094970464431,0.30747619047619046,
49,uniform,brute,0.29,0.2759094970464431,0.30747619047619046,
49,distance,auto,0.3,0.3070270853877874,0.32403174603174606,
49,distance,ball_tree,0.3,0.3070270853877874,0.32403174603174606,
49,distance,kd_tree,0.3,0.3070270853877874,0.32403174603174606,
49,distance,brute,0.3,0.3070270853877874,0.32403174603174606,
50,uniform,auto,0.29,0.2763729564952475,0.30747619047619046,
50,uniform,ball_tree,0.29,0.2763729564952475,0.30747619047619046,
50,uniform,kd_tree,0.29,0.2763729564952475,0.30747619047619046,
50,uniform,brute,0.29,0.2763729564952475,0.30747619047619046,
50,distance,auto,0.2966666666666667,0.3013231980357451,0.31736507936507935,
50,distance,ball_tree,0.2966666666666667,0.3013231980357451,0.31736507936507935,
50,distance,kd_tree,0.2966666666666667,0.3013231980357451,0.31736507936507935,
50,distance,brute,0.2966666666666667,0.3013231980357451,0.31736507936507935,
51,uniform,auto,0.2866666666666667,0.27781888386974635,0.30303174603174604,
51,uniform,ball_tree,0.2866666666666667,0.27781888386974635,0.30303174603174604,
51,uniform,kd_tree,0.2866666666666667,0.27781888386974635,0.30303174603174604,
51,uniform,brute,0.2866666666666667,0.27781888386974635,0.30303174603174604,
51,distance,auto,0.2966666666666667,0.3037922962158061,0.316531746031746,
51,distance,ball_tree,0.2966666666666667,0.3037922962158061,0.316531746031746,
51,distance,kd_tree,0.2966666666666667,0.3037922962158061,0.316531746031746,
51,distance,brute,0.2966666666666667,0.3037922962158061,0.316531746031746,
52,uniform,auto,0.2833333333333333,0.27559732610359655,0.30053174603174604,
52,uniform,ball_tree,0.2833333333333333,0.27559732610359655,0.30053174603174604,
52,uniform,kd_tree,0.2833333333333333,0.27559732610359655,0.30053174603174604,
52,uniform,brute,0.2833333333333333,0.27559732610359655,0.30053174603174604,
52,distance,auto,0.29333333333333333,0.3014473492941675,0.314031746031746,
52,distance,ball_tree,0.29333333333333333,0.3014473492941675,0.314031746031746,
52,distance,kd_tree,0.29333333333333333,0.3014473492941675,0.314031746031746,
52,distance,brute,0.29333333333333333,0.3014473492941675,0.314031746031746,
53,uniform,auto,0.2866666666666667,0.2816401160104382,0.30453174603174604,
53,uniform,ball_tree,0.2866666666666667,0.2816401160104382,0.30453174603174604,
53,uniform,kd_tree,0.2866666666666667,0.2816401160104382,0.30453174603174604,
53,uniform,brute,0.2866666666666667,0.2816401160104382,0.30453174603174604,
53,distance,auto,0.2966666666666667,0.3053153348025471,0.31803174603174605,
53,distance,ball_tree,0.2966666666666667,0.3053153348025471,0.31803174603174605,
53,distance,kd_tree,0.2966666666666667,0.3053153348025471,0.31803174603174605,
53,distance,brute,0.2966666666666667,0.3053153348025471,0.31803174603174605,
54,uniform,auto,0.2866666666666667,0.28485751079154376,0.3036984126984127,
54,uniform,ball_tree,0.2866666666666667,0.28485751079154376,0.3036984126984127,
54,uniform,kd_tree,0.2866666666666667,0.28485751079154376,0.3036984126984127,
54,uniform,brute,0.2866666666666667,0.28485751079154376,0.3036984126984127,
54,distance,auto,0.3,0.30710659555125464,0.32053174603174606,
54,distance,ball_tree,0.3,0.30710659555125464,0.32053174603174606,
54,distance,kd_tree,0.3,0.30710659555125464,0.32053174603174606,
54,distance,brute,0.3,0.30710659555125464,0.32053174603174606,
55,uniform,auto,0.2833333333333333,0.27723283789792325,0.2996984126984127,
55,uniform,ball_tree,0.2833333333333333,0.27723283789792325,0.2996984126984127,
55,uniform,kd_tree,0.2833333333333333,0.27723283789792325,0.2996984126984127,
55,uniform,brute,0.2833333333333333,0.27723283789792325,0.2996984126984127,
55,distance,auto,0.2966666666666667,0.3075803972310858,0.3171984126984127,
55,distance,ball_tree,0.2966666666666667,0.3075803972310858,0.3171984126984127,
55,distance,kd_tree,0.2966666666666667,0.3075803972310858,0.3171984126984127,
55,distance,brute,0.2966666666666667,0.3075803972310858,0.3171984126984127,
56,uniform,auto,0.27,0.2710461797207347,0.28898412698412695,
56,uniform,ball_tree,0.27,0.2710461797207347,0.28898412698412695,
56,uniform,kd_tree,0.27,0.2710461797207347,0.28898412698412695,
56,uniform,brute,0.27,0.2710461797207347,0.28898412698412695,
56,distance,auto,0.29,0.30272055308525897,0.3118412698412698,
56,distance,ball_tree,0.29,0.30272055308525897,0.3118412698412698,
56,distance,kd_tree,0.29,0.30272055308525897,0.3118412698412698,
56,distance,brute,0.29,0.30272055308525897,0.3118412698412698,
57,uniform,auto,0.2733333333333333,0.2752719685771716,0.29184126984126985,
57,uniform,ball_tree,0.2733333333333333,0.2752719685771716,0.29184126984126985,
57,uniform,kd_tree,0.2733333333333333,0.2752719685771716,0.29184126984126985,
57,uniform,brute,0.2733333333333333,0.2752719685771716,0.29184126984126985,
57,distance,auto,0.2966666666666667,0.30877038562068987,0.318031746031746,
57,distance,ball_tree,0.2966666666666667,0.30877038562068987,0.318031746031746,
57,distance,kd_tree,0.2966666666666667,0.30877038562068987,0.318031746031746,
57,distance,brute,0.2966666666666667,0.30877038562068987,0.318031746031746,
58,uniform,auto,0.27,0.27070274264839156,0.2886746031746032,
58,uniform,ball_tree,0.27,0.27070274264839156,0.2886746031746032,
58,uniform,kd_tree,0.27,0.27070274264839156,0.2886746031746032,
58,uniform,brute,0.27,0.27070274264839156,0.2886746031746032,
58,distance,auto,0.2966666666666667,0.30638893384055654,0.31886507936507935,
58,distance,ball_tree,0.2966666666666667,0.30638893384055654,0.31886507936507935,
58,distance,kd_tree,0.2966666666666667,0.30638893384055654,0.31886507936507935,
58,distance,brute,0.2966666666666667,0.30638893384055654,0.31886507936507935,
59,uniform,auto,0.26,0.26539100142325944,0.27895238095238095,
59,uniform,ball_tree,0.26,0.26539100142325944,0.27895238095238095,
59,uniform,kd_tree,0.26,0.26539100142325944,0.27895238095238095,
59,uniform,brute,0.26,0.26539100142325944,0.27895238095238095,
59,distance,auto,0.29333333333333333,0.3069743821432626,0.315531746031746,
59,distance,ball_tree,0.29333333333333333,0.3069743821432626,0.315531746031746,
59,distance,kd_tree,0.29333333333333333,0.3069743821432626,0.315531746031746,
59,distance,brute,0.29333333333333333,0.3069743821432626,0.315531746031746,
60,uniform,auto,0.26,0.26611771538087325,0.27895238095238095,
60,uniform,ball_tree,0.26,0.26611771538087325,0.27895238095238095,
60,uniform,kd_tree,0.26,0.26611771538087325,0.27895238095238095,
60,uniform,brute,0.26,0.26611771538087325,0.27895238095238095,
60,distance,auto,0.29,0.30431314162193585,0.31303174603174605,
60,distance,ball_tree,0.29,0.30431314162193585,0.31303174603174605,
60,distance,kd_tree,0.29,0.30431314162193585,0.31303174603174605,
60,distance,brute,0.29,0.30431314162193585,0.31303174603174605,
61,uniform,auto,0.25,0.25708807608977385,0.2692380952380952,
61,uniform,ball_tree,0.25,0.25708807608977385,0.2692380952380952,
61,uniform,kd_tree,0.25,0.25708807608977385,0.2692380952380952,
61,uniform,brute,0.25,0.25708807608977385,0.2692380952380952,
61,distance,auto,0.29,0.3040859840879022,0.3135079365079365,
61,distance,ball_tree,0.29,0.3040859840879022,0.3135079365079365,
61,distance,kd_tree,0.29,0.3040859840879022,0.3135079365079365,
61,distance,brute,0.29,0.3040859840879022,0.3135079365079365,
62,uniform,auto,0.25333333333333335,0.2595811360682811,0.2717380952380952,
62,uniform,ball_tree,0.25333333333333335,0.2595811360682811,0.2717380952380952,
62,uniform,kd_tree,0.25333333333333335,0.2595811360682811,0.2717380952380952,
62,uniform,brute,0.25333333333333335,0.2595811360682811,0.2717380952380952,
62,distance,auto,0.2866666666666667,0.29681889040853676,0.3090079365079365,
62,distance,ball_tree,0.2866666666666667,0.29681889040853676,0.3090079365079365,
62,distance,kd_tree,0.2866666666666667,0.29681889040853676,0.3090079365079365,
62,distance,brute,0.2866666666666667,0.29681889040853676,0.3090079365079365,
63,uniform,auto,0.25333333333333335,0.25800240409620717,0.27138095238095233,
63,uniform,ball_tree,0.25333333333333335,0.25800240409620717,0.27138095238095233,
63,uniform,kd_tree,0.25333333333333335,0.25800240409620717,0.27138095238095233,
63,uniform,brute,0.25333333333333335,0.25800240409620717,0.27138095238095233,
63,distance,auto,0.2866666666666667,0.2948418651661014,0.3086507936507936,
63,distance,ball_tree,0.2866666666666667,0.2948418651661014,0.3086507936507936,
63,distance,kd_tree,0.2866666666666667,0.2948418651661014,0.3086507936507936,
63,distance,brute,0.2866666666666667,0.2948418651661014,0.3086507936507936,
64,uniform,auto,0.25333333333333335,0.259145170298481,0.27138095238095233,
64,uniform,ball_tree,0.25333333333333335,0.259145170298481,0.27138095238095233,
64,uniform,kd_tree,0.25333333333333335,0.259145170298481,0.27138095238095233,
64,uniform,brute,0.25333333333333335,0.259145170298481,0.27138095238095233,
64,distance,auto,0.2833333333333333,0.2896931083778759,0.30465079365079367,
64,distance,ball_tree,0.2833333333333333,0.2896931083778759,0.30465079365079367,
64,distance,kd_tree,0.2833333333333333,0.2896931083778759,0.30465079365079367,
64,distance,brute,0.2833333333333333,0.2896931083778759,0.30465079365079367,
65,uniform,auto,0.24666666666666667,0.2505654049375854,0.26519047619047614,
65,uniform,ball_tree,0.24666666666666667,0.2505654049375854,0.26519047619047614,
65,uniform,kd_tree,0.24666666666666667,0.2505654049375854,0.26519047619047614,
65,uniform,brute,0.24666666666666667,0.2505654049375854,0.26519047619047614,
65,distance,auto,0.2833333333333333,0.28918586200106433,0.30465079365079367,
65,distance,ball_tree,0.2833333333333333,0.28918586200106433,0.30465079365079367,
65,distance,kd_tree,0.2833333333333333,0.28918586200106433,0.30465079365079367,
65,distance,brute,0.2833333333333333,0.28918586200106433,0.30465079365079367,
66,uniform,auto,0.24666666666666667,0.25041141681041884,0.2635238095238095,
66,uniform,ball_tree,0.24666666666666667,0.25041141681041884,0.2635238095238095,
66,uniform,kd_tree,0.24666666666666667,0.25041141681041884,0.2635238095238095,
66,uniform,brute,0.24666666666666667,0.25041141681041884,0.2635238095238095,
66,distance,auto,0.2866666666666667,0.2900653658003503,0.30648412698412697,
66,distance,ball_tree,0.2866666666666667,0.2900653658003503,0.30648412698412697,
66,distance,kd_tree,0.2866666666666667,0.2900653658003503,0.30648412698412697,
66,distance,brute,0.2866666666666667,0.2900653658003503,0.30648412698412697,
67,uniform,auto,0.25666666666666665,0.2629450566633229,0.27419047619047615,
67,uniform,ball_tree,0.25666666666666665,0.2629450566633229,0.27419047619047615,
67,uniform,kd_tree,0.25666666666666665,0.2629450566633229,0.27419047619047615,
67,uniform,brute,0.25666666666666665,0.2629450566633229,0.27419047619047615,
67,distance,auto,0.29,0.2959549362055401,0.310484126984127,
67,distance,ball_tree,0.29,0.2959549362055401,0.310484126984127,
67,distance,kd_tree,0.29,0.2959549362055401,0.310484126984127,
67,distance,brute,0.29,0.2959549362055401,0.310484126984127,
68,uniform,auto,0.25,0.25317315667160867,0.2673333333333333,
68,uniform,ball_tree,0.25,0.25317315667160867,0.2673333333333333,
68,uniform,kd_tree,0.25,0.25317315667160867,0.2673333333333333,
68,uniform,brute,0.25,0.25317315667160867,0.2673333333333333,
68,distance,auto,0.29,0.29609164484450096,0.310484126984127,
68,distance,ball_tree,0.29,0.29609164484450096,0.310484126984127,
68,distance,kd_tree,0.29,0.29609164484450096,0.310484126984127,
68,distance,brute,0.29,0.29609164484450096,0.310484126984127,
69,uniform,auto,0.25,0.25312213414380597,0.2673333333333333,
69,uniform,ball_tree,0.25,0.25312213414380597,0.2673333333333333,
69,uniform,kd_tree,0.25,0.25312213414380597,0.2673333333333333,
69,uniform,brute,0.25,0.25312213414380597,0.2673333333333333,
69,distance,auto,0.29,0.2958420885259791,0.310484126984127,
69,distance,ball_tree,0.29,0.2958420885259791,0.310484126984127,
69,distance,kd_tree,0.29,0.2958420885259791,0.310484126984127,
69,distance,brute,0.29,0.2958420885259791,0.310484126984127,
70,uniform,auto,0.24666666666666667,0.249739616708657,0.2651111111111111,
70,uniform,ball_tree,0.24666666666666667,0.249739616708657,0.2651111111111111,
70,uniform,kd_tree,0.24666666666666667,0.249739616708657,0.2651111111111111,
70,uniform,brute,0.24666666666666667,0.249739616708657,0.2651111111111111,
70,distance,auto,0.29,0.2960900389235402,0.310484126984127,
70,distance,ball_tree,0.29,0.2960900389235402,0.310484126984127,
70,distance,kd_tree,0.29,0.2960900389235402,0.310484126984127,
70,distance,brute,0.29,0.2960900389235402,0.310484126984127,
71,uniform,auto,0.24666666666666667,0.2514636917179577,0.2651111111111111,
71,uniform,ball_tree,0.24666666666666667,0.2514636917179577,0.2651111111111111,
71,uniform,kd_tree,0.24666666666666667,0.2514636917179577,0.2651111111111111,
71,uniform,brute,0.24666666666666667,0.2514636917179577,0.2651111111111111,
71,distance,auto,0.2866666666666667,0.29477240136469346,0.3071507936507937,
71,distance,ball_tree,0.2866666666666667,0.29477240136469346,0.3071507936507937,
71,distance,kd_tree,0.2866666666666667,0.29477240136469346,0.3071507936507937,
71,distance,brute,0.2866666666666667,0.29477240136469346,0.3071507936507937,
72,uniform,auto,0.23666666666666666,0.24292378788259797,0.25611111111111107,
72,uniform,ball_tree,0.23666666666666666,0.24292378788259797,0.25611111111111107,
72,uniform,kd_tree,0.23666666666666666,0.24292378788259797,0.25611111111111107,
72,uniform,brute,0.23666666666666666,0.24292378788259797,0.25611111111111107,
72,distance,auto,0.2833333333333333,0.2957932375950279,0.3056507936507936,
72,distance,ball_tree,0.2833333333333333,0.2957932375950279,0.3056507936507936,
72,distance,kd_tree,0.2833333333333333,0.2957932375950279,0.3056507936507936,
72,distance,brute,0.2833333333333333,0.2957932375950279,0.3056507936507936,
73,uniform,auto,0.23666666666666666,0.2437178883237572,0.25611111111111107,
73,uniform,ball_tree,0.23666666666666666,0.2437178883237572,0.25611111111111107,
73,uniform,kd_tree,0.23666666666666666,0.2437178883237572,0.25611111111111107,
73,uniform,brute,0.23666666666666666,0.2437178883237572,0.25611111111111107,
73,distance,auto,0.28,0.29282082593633785,0.30342857142857144,
73,distance,ball_tree,0.28,0.29282082593633785,0.30342857142857144,
73,distance,kd_tree,0.28,0.29282082593633785,0.30342857142857144,
73,distance,brute,0.28,0.29282082593633785,0.30342857142857144,
74,uniform,auto,0.23333333333333334,0.24206062584666538,0.25297619047619047,
74,uniform,ball_tree,0.23333333333333334,0.24206062584666538,0.25297619047619047,
74,uniform,kd_tree,0.23333333333333334,0.24206062584666538,0.25297619047619047,
74,uniform,brute,0.23333333333333334,0.24206062584666538,0.25297619047619047,
74,distance,auto,0.2833333333333333,0.2948021662547978,0.30648412698412697,
74,distance,ball_tree,0.2833333333333333,0.2948021662547978,0.30648412698412697,
74,distance,kd_tree,0.2833333333333333,0.2948021662547978,0.30648412698412697,
74,distance,brute,0.2833333333333333,0.2948021662547978,0.30648412698412697,
75,uniform,auto,0.23666666666666666,0.2454514738487604,0.2558333333333333,
75,uniform,ball_tree,0.23666666666666666,0.2454514738487604,0.2558333333333333,
75,uniform,kd_tree,0.23666666666666666,0.2454514738487604,0.2558333333333333,
75,uniform,brute,0.23666666666666666,0.2454514738487604,0.2558333333333333,
75,distance,auto,0.2866666666666667,0.29890814581778213,0.30934126984126986,
75,distance,ball_tree,0.2866666666666667,0.29890814581778213,0.30934126984126986,
75,distance,kd_tree,0.2866666666666667,0.29890814581778213,0.30934126984126986,
75,distance,brute,0.2866666666666667,0.29890814581778213,0.30934126984126986,
76,uniform,auto,0.23666666666666666,0.24503712848294895,0.2558333333333333,
76,uniform,ball_tree,0.23666666666666666,0.24503712848294895,0.2558333333333333,
76,uniform,kd_tree,0.23666666666666666,0.24503712848294895,0.2558333333333333,
76,uniform,brute,0.23666666666666666,0.24503712848294895,0.2558333333333333,
76,distance,auto,0.2866666666666667,0.2985969748043632,0.30934126984126986,
76,distance,ball_tree,0.2866666666666667,0.2985969748043632,0.30934126984126986,
76,distance,kd_tree,0.2866666666666667,0.2985969748043632,0.30934126984126986,
76,distance,brute,0.2866666666666667,0.2985969748043632,0.30934126984126986,
77,uniform,auto,0.23666666666666666,0.24326795854119482,0.2569444444444444,
77,uniform,ball_tree,0.23666666666666666,0.24326795854119482,0.2569444444444444,
77,uniform,kd_tree,0.23666666666666666,0.24326795854119482,0.2569444444444444,
77,uniform,brute,0.23666666666666666,0.24326795854119482,0.2569444444444444,
77,distance,auto,0.2866666666666667,0.2982856368637245,0.3104523809523809,
77,distance,ball_tree,0.2866666666666667,0.2982856368637245,0.3104523809523809,
77,distance,kd_tree,0.2866666666666667,0.2982856368637245,0.3104523809523809,
77,distance,brute,0.2866666666666667,0.2982856368637245,0.3104523809523809,
78,uniform,auto,0.23,0.23209068859068857,0.2487777777777778,
78,uniform,ball_tree,0.23,0.23209068859068857,0.2487777777777778,
78,uniform,kd_tree,0.23,0.23209068859068857,0.2487777777777778,
78,uniform,brute,0.23,0.23209068859068857,0.2487777777777778,
78,distance,auto,0.28,0.28724376042012,0.3050634920634921,
78,distance,ball_tree,0.28,0.28724376042012,0.3050634920634921,
78,distance,kd_tree,0.28,0.28724376042012,0.3050634920634921,
78,distance,brute,0.28,0.28724376042012,0.3050634920634921,
79,uniform,auto,0.23,0.23042131356417073,0.24794444444444444,
79,uniform,ball_tree,0.23,0.23042131356417073,0.24794444444444444,
79,uniform,kd_tree,0.23,0.23042131356417073,0.24794444444444444,
79,uniform,brute,0.23,0.23042131356417073,0.24794444444444444,
79,distance,auto,0.28,0.2861935237076442,0.3050634920634921,
79,distance,ball_tree,0.28,0.2861935237076442,0.3050634920634921,
79,distance,kd_tree,0.28,0.2861935237076442,0.3050634920634921,
79,distance,brute,0.28,0.2861935237076442,0.3050634920634921,
80,uniform,auto,0.22333333333333333,0.22441704899408607,0.24175396825396825,
80,uniform,ball_tree,0.22333333333333333,0.22441704899408607,0.24175396825396825,
80,uniform,kd_tree,0.22333333333333333,0.22441704899408607,0.24175396825396825,
80,uniform,brute,0.22333333333333333,0.22441704899408607,0.24175396825396825,
80,distance,auto,0.27666666666666667,0.28508065055997744,0.3028730158730159,
80,distance,ball_tree,0.27666666666666667,0.28508065055997744,0.3028730158730159,
80,distance,kd_tree,0.27666666666666667,0.28508065055997744,0.3028730158730159,
80,distance,brute,0.27666666666666667,0.28508065055997744,0.3028730158730159,
81,uniform,auto,0.22333333333333333,0.2244664355024689,0.24175396825396825,
81,uniform,ball_tree,0.22333333333333333,0.2244664355024689,0.24175396825396825,
81,uniform,kd_tree,0.22333333333333333,0.2244664355024689,0.24175396825396825,
81,uniform,brute,0.22333333333333333,0.2244664355024689,0.24175396825396825,
81,distance,auto,0.27,0.2770116897650105,0.29553968253968255,
81,distance,ball_tree,0.27,0.2770116897650105,0.29553968253968255,
81,distance,kd_tree,0.27,0.2770116897650105,0.29553968253968255,
81,distance,brute,0.27,0.2770116897650105,0.29553968253968255,
82,uniform,auto,0.22333333333333333,0.22577771082764245,0.24325396825396822,
82,uniform,ball_tree,0.22333333333333333,0.22577771082764245,0.24325396825396822,
82,uniform,kd_tree,0.22333333333333333,0.22577771082764245,0.24325396825396822,
82,uniform,brute,0.22333333333333333,0.22577771082764245,0.24325396825396822,
82,distance,auto,0.27,0.2787611343265067,0.29703968253968255,
82,distance,ball_tree,0.27,0.2787611343265067,0.29703968253968255,
82,distance,kd_tree,0.27,0.2787611343265067,0.29703968253968255,
82,distance,brute,0.27,0.2787611343265067,0.29703968253968255,
83,uniform,auto,0.21666666666666667,0.2200784626267889,0.23873015873015874,
83,uniform,ball_tree,0.21666666666666667,0.2200784626267889,0.23873015873015874,
83,uniform,kd_tree,0.21666666666666667,0.2200784626267889,0.23873015873015874,
83,uniform,brute,0.21666666666666667,0.2200784626267889,0.23873015873015874,
83,distance,auto,0.2733333333333333,0.2794517940927677,0.30009523809523814,
83,distance,ball_tree,0.2733333333333333,0.2794517940927677,0.30009523809523814,
83,distance,kd_tree,0.2733333333333333,0.2794517940927677,0.30009523809523814,
83,distance,brute,0.2733333333333333,0.2794517940927677,0.30009523809523814,
84,uniform,auto,0.20666666666666667,0.21112812175410878,0.22853968253968254,
84,uniform,ball_tree,0.20666666666666667,0.21112812175410878,0.22853968253968254,
84,uniform,kd_tree,0.20666666666666667,0.21112812175410878,0.22853968253968254,
84,uniform,brute,0.20666666666666667,0.21112812175410878,0.22853968253968254,
84,distance,auto,0.26666666666666666,0.2754429373345076,0.2927619047619048,
84,distance,ball_tree,0.26666666666666666,0.2754429373345076,0.2927619047619048,
84,distance,kd_tree,0.26666666666666666,0.2754429373345076,0.2927619047619048,
84,distance,brute,0.26666666666666666,0.2754429373345076,0.2927619047619048,
85,uniform,auto,0.20666666666666667,0.2006111770247484,0.22687301587301587,
85,uniform,ball_tree,0.20666666666666667,0.2006111770247484,0.22687301587301587,
85,uniform,kd_tree,0.20666666666666667,0.2006111770247484,0.22687301587301587,
85,uniform,brute,0.20666666666666667,0.2006111770247484,0.22687301587301587,
85,distance,auto,0.26666666666666666,0.27641886125246184,0.2927619047619048,
85,distance,ball_tree,0.26666666666666666,0.27641886125246184,0.2927619047619048,
85,distance,kd_tree,0.26666666666666666,0.27641886125246184,0.2927619047619048,
85,distance,brute,0.26666666666666666,0.27641886125246184,0.2927619047619048,
86,uniform,auto,0.21333333333333335,0.20413304283595324,0.23187301587301587,
86,uniform,ball_tree,0.21333333333333335,0.20413304283595324,0.23187301587301587,
86,uniform,kd_tree,0.21333333333333335,0.20413304283595324,0.23187301587301587,
86,uniform,brute,0.21333333333333335,0.20413304283595324,0.23187301587301587,
86,distance,auto,0.2733333333333333,0.28058148522029025,0.2977619047619048,
86,distance,ball_tree,0.2733333333333333,0.28058148522029025,0.2977619047619048,
86,distance,kd_tree,0.2733333333333333,0.28058148522029025,0.2977619047619048,
86,distance,brute,0.2733333333333333,0.28058148522029025,0.2977619047619048,
87,uniform,auto,0.21333333333333335,0.20073431479237783,0.22937301587301587,
87,uniform,ball_tree,0.21333333333333335,0.20073431479237783,0.22937301587301587,
87,uniform,kd_tree,0.21333333333333335,0.20073431479237783,0.22937301587301587,
87,uniform,brute,0.21333333333333335,0.20073431479237783,0.22937301587301587,
87,distance,auto,0.27,0.2773644669989208,0.2949047619047619,
87,distance,ball_tree,0.27,0.2773644669989208,0.2949047619047619,
87,distance,kd_tree,0.27,0.2773644669989208,0.2949047619047619,
87,distance,brute,0.27,0.2773644669989208,0.2949047619047619,
88,uniform,auto,0.20333333333333334,0.1920631332639941,0.2215396825396825,
88,uniform,ball_tree,0.20333333333333334,0.1920631332639941,0.2215396825396825,
88,uniform,kd_tree,0.20333333333333334,0.1920631332639941,0.2215396825396825,
88,uniform,brute,0.20333333333333334,0.1920631332639941,0.2215396825396825,
88,distance,auto,0.26666666666666666,0.27402942780240147,0.2929047619047619,
88,distance,ball_tree,0.26666666666666666,0.27402942780240147,0.2929047619047619,
88,distance,kd_tree,0.26666666666666666,0.27402942780240147,0.2929047619047619,
88,distance,brute,0.26666666666666666,0.27402942780240147,0.2929047619047619,
89,uniform,auto,0.2,0.1882066433021205,0.21753968253968253,
89,uniform,ball_tree,0.2,0.1882066433021205,0.21753968253968253,
89,uniform,kd_tree,0.2,0.1882066433021205,0.21753968253968253,
89,uniform,brute,0.2,0.1882066433021205,0.21753968253968253,
89,distance,auto,0.26666666666666666,0.27362298369983384,0.2929047619047619,
89,distance,ball_tree,0.26666666666666666,0.27362298369983384,0.2929047619047619,
89,distance,kd_tree,0.26666666666666666,0.27362298369983384,0.2929047619047619,
89,distance,brute,0.26666666666666666,0.27362298369983384,0.2929047619047619,
90,uniform,auto,0.20333333333333334,0.19009471230523864,0.22003968253968254,
90,uniform,ball_tree,0.20333333333333334,0.19009471230523864,0.22003968253968254,
90,uniform,kd_tree,0.20333333333333334,0.19009471230523864,0.22003968253968254,
90,uniform,brute,0.20333333333333334,0.19009471230523864,0.22003968253968254,
90,distance,auto,0.26,0.2703733092918188,0.2855714285714286,
90,distance,ball_tree,0.26,0.2703733092918188,0.2855714285714286,
90,distance,kd_tree,0.26,0.2703733092918188,0.2855714285714286,
90,distance,brute,0.26,0.2703733092918188,0.2855714285714286,
91,uniform,auto,0.20666666666666667,0.19631960647954572,0.22368253968253968,
91,uniform,ball_tree,0.20666666666666667,0.19631960647954572,0.22368253968253968,
91,uniform,kd_tree,0.20666666666666667,0.19631960647954572,0.22368253968253968,
91,uniform,brute,0.20666666666666667,0.19631960647954572,0.22368253968253968,
91,distance,auto,0.25333333333333335,0.26051548434365773,0.27735714285714286,
91,distance,ball_tree,0.25333333333333335,0.26051548434365773,0.27735714285714286,
91,distance,kd_tree,0.25333333333333335,0.26051548434365773,0.27735714285714286,
91,distance,brute,0.25333333333333335,0.26051548434365773,0.27735714285714286,
92,uniform,auto,0.20333333333333334,0.19367192995560767,0.22146031746031747,
92,uniform,ball_tree,0.20333333333333334,0.19367192995560767,0.22146031746031747,
92,uniform,kd_tree,0.20333333333333334,0.19367192995560767,0.22146031746031747,
92,uniform,brute,0.20333333333333334,0.19367192995560767,0.22146031746031747,
92,distance,auto,0.25666666666666665,0.2634365873819072,0.28021428571428575,
92,distance,ball_tree,0.25666666666666665,0.2634365873819072,0.28021428571428575,
92,distance,kd_tree,0.25666666666666665,0.2634365873819072,0.28021428571428575,
92,distance,brute,0.25666666666666665,0.2634365873819072,0.28021428571428575,
93,uniform,auto,0.20333333333333334,0.19658464021671565,0.22012698412698412,
93,uniform,ball_tree,0.20333333333333334,0.19658464021671565,0.22012698412698412,
93,uniform,kd_tree,0.20333333333333334,0.19658464021671565,0.22012698412698412,
93,uniform,brute,0.20333333333333334,0.19658464021671565,0.22012698412698412,
93,distance,auto,0.26,0.26676240453094674,0.2822142857142857,
93,distance,ball_tree,0.26,0.26676240453094674,0.2822142857142857,
93,distance,kd_tree,0.26,0.26676240453094674,0.2822142857142857,
93,distance,brute,0.26,0.26676240453094674,0.2822142857142857,
94,uniform,auto,0.20333333333333334,0.19668534787733205,0.22012698412698412,
94,uniform,ball_tree,0.20333333333333334,0.19668534787733205,0.22012698412698412,
94,uniform,kd_tree,0.20333333333333334,0.19668534787733205,0.22012698412698412,
94,uniform,brute,0.20333333333333334,0.19668534787733205,0.22012698412698412,
94,distance,auto,0.25333333333333335,0.2625761289404252,0.27649999999999997,
94,distance,ball_tree,0.25333333333333335,0.2625761289404252,0.27649999999999997,
94,distance,kd_tree,0.25333333333333335,0.2625761289404252,0.27649999999999997,
94,distance,brute,0.25333333333333335,0.2625761289404252,0.27649999999999997,
95,uniform,auto,0.2,0.18986403884919262,0.21612698412698414,
95,uniform,ball_tree,0.2,0.18986403884919262,0.21612698412698414,
95,uniform,kd_tree,0.2,0.18986403884919262,0.21612698412698414,
95,uniform,brute,0.2,0.18986403884919262,0.21612698412698414,
95,distance,auto,0.25333333333333335,0.26291498522674994,0.27649999999999997,
95,distance,ball_tree,0.25333333333333335,0.26291498522674994,0.27649999999999997,
95,distance,kd_tree,0.25333333333333335,0.26291498522674994,0.27649999999999997,
95,distance,brute,0.25333333333333335,0.26291498522674994,0.27649999999999997,
96,uniform,auto,0.19666666666666666,0.18397070584855157,0.21112698412698414,
96,uniform,ball_tree,0.19666666666666666,0.18397070584855157,0.21112698412698414,
96,uniform,kd_tree,0.19666666666666666,0.18397070584855157,0.21112698412698414,
96,uniform,brute,0.19666666666666666,0.18397070584855157,0.21112698412698414,
96,distance,auto,0.25,0.2572526498711373,0.27149999999999996,
96,distance,ball_tree,0.25,0.2572526498711373,0.27149999999999996,
96,distance,kd_tree,0.25,0.2572526498711373,0.27149999999999996,
