alpha,max_iter,train_time,inference_time,k,R2_score,RMSE,D,N,n_test,n_train
1e-05,5000,5.680226802825928,0.0006697177886962891,6,0.24692093995153652,0.778545488287347,10,48193,14458,33735
0.0001,1000,1.2651383876800537,0.00042319297790527344,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
0.0001,2000,2.340749979019165,0.0004467964172363281,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
0.0001,3000,3.7164182662963867,0.0004138946533203125,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
0.0001,5000,5.584974765777588,0.0004069805145263672,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
1e-05,1000,1.0544121265411377,0.0004127025604248047,7,0.23187198859126446,0.785130712090763,10,48193,14458,33735
1e-05,2000,2.335391044616699,0.0004432201385498047,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
1e-05,3000,3.5744056701660156,0.0004153251647949219,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
1e-05,5000,6.174601316452026,0.0008435249328613281,7,0.23187198859422442,0.7851307120877374,10,48193,14458,33735
0.0001,1000,1.2223060131072998,0.0004420280456542969,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
0.0001,2000,2.197571039199829,0.00046181678771972656,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
0.0001,3000,3.6042771339416504,0.00046324729919433594,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
0.0001,5000,4.267478704452515,0.0004603862762451172,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
1e-05,1000,0.8821606636047363,0.00043773651123046875,8,0.23786814101098164,0.7876067333320259,10,48193,14458,33735
1e-05,2000,1.6895933151245117,0.00045680999755859375,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
1e-05,3000,2.4776086807250977,0.0004601478576660156,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
1e-05,5000,4.121194362640381,0.0004153251647949219,8,0.23786814101510567,0.7876067333277641,10,48193,14458,33735
0.0001,1000,1.0060980319976807,0.0004439353942871094,9,0.24136547398384745,0.7917852731541359,10,48193,14458,33735
0.0001,2000,2.1364595890045166,0.00045108795166015625,9,0.24136547398384745,0.7917852731541359,10,48193,14458,33735
0.0001,3000,3.0052261352539062,0.0004417896270751953,9,0.24136547398384745,0.7917852731541359,10,48193,14458,33735
0.0001,5000,4.31949257850647,0.00044035911560058594,9,0.24136547398384745,0.7917852731541359,10,48193,14458,33735
1e-05,1000,0.8838639259338379,0.00043892860412597656,9,0.24136547398411412,0.7917852731538577,10,48193,14458,33735
1e-05,2000,1.7359256744384766,0.0004284381866455078,9,0.24136547398384733,0.7917852731541362,10,48193,14458,33735
1e-05,3000,2.645707607269287,0.0005228519439697266,9,0.24136547398384733,0.7917852731541362,10,48193,14458,33735
1e-05,5000,4.554813861846924,0.000438690185546875,9,0.24136547398384733,0.7917852731541362,10,48193,14458,33735
0.0001,1000,1.1723933219909668,0.0004291534423828125,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
0.0001,2000,1.624622106552124,0.0004677772521972656,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
0.0001,3000,2.4318554401397705,0.0004754066467285156,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
0.0001,5000,4.137132167816162,0.0004572868347167969,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
1e-05,1000,0.8324320316314697,0.0004582405090332031,10,0.24810556933746886,0.7792336341836273,10,48193,14458,33735
1e-05,2000,1.635321855545044,0.00045180320739746094,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
1e-05,3000,2.4595563411712646,0.0004622936248779297,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
1e-05,5000,4.245679616928101,0.00044155120849609375,10,0.2481055693349855,0.7792336341862011,10,48193,14458,33735
